id;age;competition;datetime;days_since_last_run;dt_actual_off;encuentro;equipo_local;equipo_visitante;es_fila;event;event_id;full_description;id_competition;id_local;id_partido;id_visitante;in_play;jockey_name;lastpricetraded;latest_taken;nombre;number_of_active_runners;number_of_winners;odds_back;odds_back_1;odds_back_2;odds_back_3;odds_lay;odds_lay_1;odds_lay_2;odds_lay_3;official_rating;partido;player;scheduled_off;selection;selection_id;sex_type;simbolo;size_back_1;size_back_2;size_back_3;size_lay_1;size_lay_2;size_lay_3;sortPriority;sports_id;sports_id_event;status;status_selection;trainer_name;type;ultima;unico;unico_evento;volume_matched;volume_matched_selection;weight_units;weight_unitsform;weight_value;win_flag;yyyymmdd;event_id_selection
3319004;;Elite Friendlies;1659899243.014184;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.1;1659899238.494;fila;2.0;1.0;1.08;1.08;1.07;1.06;1.11;1.11;1.12;1.13;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;454.64;700.48;390.26;452.34;462.78;393.0;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;4966.87;4545.75;;;;0.0;20220807.0;1.201838321
3319005;;Elite Friendlies;1659899243.014184;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;11.0;1659899238.494;fila;2.0;1.0;11.0;11.0;10.5;10.0;12.5;12.5;13.0;13.5;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;81.32;137.2;14.0;18.0;25.13;23.02;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;4966.87;421.12;;;;0.0;20220807.0;1.201838321
3319906;;Elite Friendlies;1659899276.472866;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.1;1659899272.971;fila;2.0;1.0;1.08;1.08;1.07;1.06;1.1;1.1;1.11;1.12;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;454.64;700.48;390.26;151.38;452.34;462.78;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;5568.73;5126.51;;;;0.0;20220807.0;1.201838321
3319907;;Elite Friendlies;1659899276.475366;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;11.0;1659899272.971;fila;2.0;1.0;11.5;11.5;11.0;10.5;13.0;13.0;13.5;14.0;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;70.69;60.55;137.2;25.13;23.02;14.69;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;5568.73;442.22;;;;0.0;20220807.0;1.201838321
3320745;;Elite Friendlies;1659899309.921519;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.1;1659899305.895;fila;2.0;1.0;1.08;1.08;1.07;1.06;1.11;1.11;1.12;1.2;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;454.64;700.48;390.26;457.34;448.78;5.01;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;7262.6;6800.94;;;;0.0;20220807.0;1.201838321
3320746;;Elite Friendlies;1659899309.921519;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;11.5;1659899305.895;fila;2.0;1.0;11.5;11.5;11.0;10.5;12.5;12.5;13.0;13.5;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;68.7;60.55;126.88;17.0;25.13;23.02;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;7262.6;461.66;;;;0.0;20220807.0;1.201838321
3321831;;Elite Friendlies;1659899354.320585;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.08;1659899349.235;fila;2.0;1.0;1.08;1.08;1.07;1.06;1.1;1.1;1.11;1.12;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;447.74;700.48;390.26;595.78;457.34;448.78;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;7276.4;6814.73;;;;0.0;20220807.0;1.201838321
3321832;;Elite Friendlies;1659899354.320585;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;11.5;1659899349.235;fila;2.0;1.0;11.5;11.5;11.0;10.5;13.0;13.0;13.5;14.0;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;68.7;88.55;126.88;25.13;23.02;14.69;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;7276.4;461.66;;;;0.0;20220807.0;1.201838321
3322393;;Elite Friendlies;1659899376.535437;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;1.08;1659899370.922;fila;2.0;1.0;1.08;1.08;1.07;1.06;1.09;1.09;1.1;1.11;;albacete v getafe_20220807;under 2.5 goals;1659895364.0;under 2.5 goals;47972;;1_over under 25 goals_albacete v getafe_20220807180200;445.96;700.48;390.26;142.73;503.0;453.17;1;1;1_over/under 2.5 goals;open;active;;0.0;0;1.201886293202208e+17;1_over/under 2.5 goals_20220807180200;7279.96;6818.29;;;;0.0;20220807.0;1.201838321
3322394;;Elite Friendlies;1659899376.535437;;1659895364.0;albacete v getafe;albacete;getafe;1.0;over/under 2.5 goals;1.201838321;albacete v getafe_20220807;12247754;;;;1.0;;11.5;1659899370.922;fila;2.0;1.0;12.0;12.0;11.5;11.0;13.0;13.0;13.5;14.0;;albacete v getafe_20220807;over 2.5 goals;1659895364.0;over 2.5 goals;47973;;1_over under 25 goals_albacete v getafe_20220807180200;18.22;59.65;88.55;25.13;23.02;14.69;2;1;1_over/under 2.5 goals;open;active;;1.0;0;1.201886294202208e+17;1_over/under 2.5 goals_20220807180200;7279.96;461.66;;;;0.0;20220807.0;1.201838321
